GROUP;DESCRIPTION;P/N;ALT P/N;S/N;MIN QTY;UNIT;CONDITION;WAREHOUSE;STORES;QTY;EXPIRED DATE;GRN NO;VENDOR;RECEIVED DATE;RECEIVED BY;ORDER NUMBER;REFERENCE NUMBER;AWB NUMBER;REMARK;UNIT VALUE
;INTERCOM;SPA400;;6072648;;EA;S/S;WISNU;C3-1;1;;1497/GRN/SPR/2016;AVION LOGISTICS;2016-09-08;BOBBY;POM1068;INV/970012031;DHL#9993698190;;
;INTERCOM;SPA400;;6072651;;EA;S/S;WISNU;C3-1;1;;1497/GRN/SPR/2016;AVION LOGISTICS;2016-09-08;BOBBY;POM1068;INV/97001231;DHL#9993698190;;
Rotable Part;MAGNETO;4371;;16060629;;EA;S/S;WISNU;A5-2;1;;1497/GRN/SPR/2016;AVION LOGISTICS;2016-09-08;BOBBY;POM1068;INV/970012031;DHL#9993698190;;
Rotable Part;MAGNETO;4371;;16060626;;EA;S/S;WISNU;A5-2;1;;1497/GRN/SPR/2016;AVION LOGISTICS;2016-09-08;BOBBY;POM1068;INV/970012031;DHL#9993698190;;
;HAND FUEL PUMP;LP-32;;;;EA;S/S;WISNU;TOOLS;2;;1496/GRN/SPR/2016;SUMBER CAHAYA PRIMA TEKNIK;2016-09-08;BOBBY;POM1052;;VIA DAKOTA;;
;HEADSET;12508G-17;;;;EA;S/S;WISNU;C4-2;1;;1495/GRN/SPR/2016;;2016-09-08;BOBBY;;;;;
;WIRE TWISTTER;J197;;;;EA;S/S;WISNU;TOOLS;1;;1494/GRN/SPR/2016;PT.EKATAMA PUTRA PERKASA;2016-09-05;BOBBY;;;VIA TIKI;;
;LOG BOOK PROPELLER;1C160/DTM 7557 M1;;81348;;EA;S/S;WISNU;CUPBOARD DOCUMENT;1;;1493/GRN/SPR/2016;PT.REKATAMA PUTRA GEGANA;2016-09-05;BOBBY;;122/BPP/RPG/08/2016;VIA POS;;
;LOG BOOK PROPELLER;1C160/DTM 7557 M1;;SK003;;EA;S/S;WISNU;CUPBOARD DOCUMENT;1;;1493/GRN/SPR/2016;PT.REKATAMA PUTRA GEGANA;2016-09-05;BOBBY;;122/BPP/RPG/08/2016;VIA POS;;
;MOUNTING TRAY;047-0940-004;;;;EA;S/S;WISNU;A4-2;1;;1492/GRN/SPR/2016;;2016-09-03;BOBBY;;;;;
Rotable Part;NAV/COMM KX-155;069-1024-43;;120737;;EA;S/S;WISNU;E2;1;;1492/GRN/SPR/2016;;2016-09-03;BOBBY;;;;;
Rotable Part;NAV/COMM KX155A;069-01032-0101;;26292;;EA;S/S;WISNU;E3;1;;1491/GRN/SPR/2016;;2016-09-03;BOBBY;;;;;
Rotable Part;NAV/COMM KX155A;069-01032-0101;;17641;;EA;S/S;WISNU;E3;1;;1491/GRN/SPR/2016;;2016-09-03;BOBBY;;;;;
Rotable Part;NAV/COMM KX155A;069-01032-0101;;4120;;EA;S/S;WISNU;E3;1;;1491/GRN/SPR/2016;;2016-09-03;BOBBY;;;;;
Repairable Part;AUDIO CONROL PANEL;066-1055-03;;16438;;EA;S/S;WISNU;E2;1;;1490/GRN/SPR/2016;;2016-09-01;BOBBY;;;;;
Repairable Part;AUDIO CONROL PANEL;066-1055-03;;6880;;EA;S/S;WISNU;E2;1;;1490/GRN/SPR/2016;;2016-09-01;BOBBY;;;;;
Repairable Part;INTERCOM;SPA-400;;6070963;;EA;S/S;WISNU;C2;1;;1490/GRN/SPR/2016;;2016-09-01;BOBBY;;;;;
Rotable Part;NAV/COMM KX-155;069-1024-43;;120737;;EA;S/S;WISNU;E2;1;;1489/GRN/SPR/2016;;2016-09-01;BOBBY;;;;;
Consumable Part;ANTENNA;C157;;314093;;EA;S/S;WISNU;A4-1;1;;1488/GRN/SPR/2016;;2016-08-30;BOBBY;;;;;
Repairable Part;INTERCOM;SPA-400;;6070458;;EA;S/S;WISNU;C3-1;1;;1488/GRN/SPR/2016;;2016-08-30;BOBBY;;;;;
Rotable Part;NAV/COMM RT385A;46660-1000;;20425;;EA;S/S;WISNU;E3;1;;1488/GRN/SPR/2016;;2016-08-30;BOBBY;;;;;
Rotable Part;TURN AND BANK;1394T100-7B;;D06-10777;;EA;S/S;WISNU;C3-2;1;;1488/GRN/SPR/2016;;2016-08-30;BOBBY;;;;;
Consumable Part;DETECTOR LIFT;148-7;;859328045;;EA;U/S;WISNU;QUARANTINE;1;;1487/GRN/SPR/2016;;2016-08-30;BOBBY;;;;;
Repairable Part;ELT ME 406;453-06669;;197-06669;;EA;U/S;WISNU;QUARANTINE;1;;1487/GRN/SPR/2016;;2016-08-30;BOBBY;;;;;
;VOLTAGE REGULATOR;DGR3;;80363557;;EA;U/S;WISNU;QUARANTINE;1;;1487/GRN/SPR/2016;;2016-08-30;BOBBY;;;;;
;VOLTAGE REGULATOR;VR515GA;;80L76114;;EA;U/S;WISNU;QUARANTINE;1;;1487/GRN/SPR/2016;;2016-08-30;BOBBY;;;;;
Consumable Part;NOSE TUBE;092-308-0;;;;EA;S/S;WISNU;D3;10;;1486/GRN/SPR/2016;AVIALL PTE LTD;2016-08-30;BOBBY;POM1073;9304292107;DHL#387959566;;
Consumable Part;SPARK PLUG;REM40E;;;;EA;S/S;WISNU;B2-3;60;;1485/GRN/SPR/2016;AVIALL PTE LTD;2016-08-30;BOBBY;1084;9304297114;DHL5135556322;;
Rotable Part;TRANSPONDER;066-01156-0101;;5520;;EA;S/S;WISNU;E2;1;;1484/GRN/SPR/2016;SOUTHEAST AEROSPACE;2016-08-30;BOBBY;POM1081;207248;DHL3028294183;;
Rotable Part;TRANSPONDER;066-01156-0101;;7217;;EA;S/S;WISNU;E2;1;;1484/GRN/SPR/2016;SOUTHEAST AEROSPACE;2016-08-30;BOBBY;POM1081;207248;DHL#3028294183;;
Consumable Part;CYLINDER PREASSURE TESTER;E2M;;A&B;;EA;S/S;WISNU;SPECIAL TOOLS;1;;1483/GRN/SPR/2016;PT.GAYA DINAMIKA ANGKASA;2016-08-30;BOBBY;;GDA.PB.16.389;DHL#5138262080;;
Consumable Part;WEIGHING SCALE;M2000-3KP;;Dec-71;;SET;S/S;WISNU;TOOLS;1;;1483/GRN/SPR/2016;PT.GAYA DINAMIKA ANGKASA;2016-08-30;BOBBY;;GDA.PB.16.162-2;DHL#5138262080;;
Consumable Part;COUPLER;DMH69-1;;9439;;EA;S/S;WISNU;A4-1;1;;1482/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-29;BOBBY;1037;385562;;;
Consumable Part;COUPLER;DMH69-1;;9438;;EA;S/S;WISNU;A4-1;1;;1482/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-29;BOBBY;1037;385562;;;
Consumable Part;COUPLER;DMH69-1;;9432;;EA;S/S;WISNU;A4-1;1;;1482/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-29;BOBBY;1037;385562;;;
Consumable Part;COUPLER;DMH69-1;;9446;;EA;S/S;WISNU;A4-1;1;;1482/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-29;BOBBY;1037;385562;;;
Consumable Part;MICROPHONE ICOM;HM-176;;;;EA;S/S;WISNU;E2;2;;1482/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-29;BOBBY;1037;385562;;;
Consumable Part;BOTTLE ASSY;86546-006;;;;EA;S/S;WISNU;G1;2;;1383/GRN/ME/2016;AVION LOGISTICS;2016-08-23;BOBBY;POM1049;;;;
Consumable Part;CYLINDER KIT;05K21104;;;;EA;S/S;WISNU;C4-2;1;;1481/GRN/SPR/2016;AVION LOGISTICS;2016-08-23;BOBBY;POM660_CLAIM;;;;
Consumable Part;GAGE;6246-00363;;;;EA;S/S;WISNU;C3-2;1;;1481/GRN/SPR/2016;AVION LOGISTICS;2016-08-23;BOBBY;POM1070;;;;
Repairable Part;HYDROULIC POWER PACK;HYC5005OVH;;AH-7693;;EA;S/S;WISNU;G1;1;;1383/GRN/ME/2016;AVION LOGISTICS;2016-08-23;BOBBY;POM1061;;;;
Consumable Part;COVER;533-182;;;;EA;S/S;WISNU;G3;6;;1383/GRN/ME/2016;AVIALL PTE LTD;2016-08-23;BOBBY;POM1064;;;;
Rotable Part;NAV/COMM RT385A;46660-1000;;31605;;EA;S/S;WISNU;E2;1;;1479/GRN/SPR/2016;;2016-08-22;BOBBY;;;;;
Rotable Part;NAV/COMM RT385A;46660-1000;;32387;;EA;S/S;WISNU;E2;1;;1479/GRN/SPR/2016;;2016-08-22;BOBBY;;;;;
Rotable Part;NAV/COMM RT385A;46660-1000;;35670;;EA;S/S;WISNU;E2;1;;1479/GRN/SPR/2016;;2016-08-22;BOBBY;;;;;
Rotable Part;VHF NAV/COM RT-385A;46660-1100;;2837;;EA;S/S;WISNU;E2;1;;1479/GRN/SPR/2016;;2016-08-22;BOBBY;;;;;
Consumable Part;FUSE AGA 32V 3A;036-00058-0003;;;;EA;S/S;WISNU;C2-1;10;;1478/GRN/SPR/2016;AIRFLITE AUSTRALIA PTY. LTD;2016-08-19;BOBBY;POM1027;INV/ARI021241;DHL#2060112736;;
Repairable Part;INTERCOM;SPA400;;;;EA;S/S;WISNU;C2;1;;1478/GRN/SPR/2016;AIRFLITE AUSTRALIA PTY. LTD;2016-08-19;BOBBY;POM1071;INV/ARI021364;DHL#2060112736;;
Consumable Part;SPRING PARKING BRAKE;0513154-1;;;;EA;S/S;WISNU;D2-1;15;;1478/GRN/SPR/2016;AIRFLITE AUSTRALIA PTY. LTD;2016-08-19;BOBBY;POM1035;INV/ARI020500;DHL#2060112736;;
Consumable Part;ATS 90 DEGREE ANGEL DRILL;12-01422;;;;EA;S/S;WISNU;BOX RIVET ROOL;1;;1477/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;POM104;INV/379332;DHL#5575834670;;
Consumable Part;ENGINE BAFFLE;27875;;;;EA;S/S;WISNU;F1;1;;1477/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;POM1022;INV/379332;DHL#5575834670;;
Consumable Part;ENGINE BAFFLE;34484;;;;EA;S/S;WISNU;F1;1;;1477/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;POM1022;INV/379332;DHL#5575834670;;
Consumable Part;ENGINE BAFFLE;34481;;;;EA;S/S;WISNU;F1;1;;1477/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;POM1022;INV/379332;DHL#5575834670;;
Consumable Part;ENGINE BAFFLE;34482;;;;EA;S/S;WISNU;F1;1;;1477/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;POM1022;INV/379332;DHL#5575834670;;
Consumable Part;ENGINE BAFFLE;34477;;;;EA;S/S;WISNU;F1;1;;1477/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;POM1022;INV/379332;DHL#5575834670;;
Consumable Part;ENGINE BAFFLE;34480;;;;EA;S/S;WISNU;F1;1;;1477/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;POM1022;INV/379332;DHL#5575834670;;
Consumable Part;ENGINE BAFFLE;34478;;;;EA;S/S;WISNU;F1;1;;1477/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;POM1022;INV/379332;DHL#5575834670;;
Consumable Part;ENGINE BAFFLE;34485;;;;EA;S/S;WISNU;F1;1;;1477/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;POM1022;INV/379332;DHL#5575834670;;
Consumable Part;ENGINE BAFFLE;34479;;;;EA;S/S;WISNU;F1;1;;1477/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;POM1022;INV/379332;DHL#5575834670;;
Consumable Part;ENGINE BAFFLE;27675;;;;EA;S/S;WISNU;F1;1;;1477/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;POM1022;INV/379332;DHL#5575834670;;
Consumable Part;RAPCO BRAKE RIVET;10-02065;;;;EA;S/S;WISNU;BOX RIVET ROOL;4;;1477/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;POM104;INV/379332;DHL#5575834670;;
Consumable Part;THREADED DRILL BIT;12-04077;;;;EA;S/S;WISNU;BOX RIVET ROOL;5;;1477/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;POM1015;INV/379332;DHL#5575834670;;
Consumable Part;THREADED DRILL BIT;12-04089;;;;EA;S/S;WISNU;BOX RIVET ROOL;2;;1477/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;POM1015;INV/379332;DHL#5575834670;;
Consumable Part;THREADED DRILL BIT;12-04066;;;;EA;S/S;WISNU;BOX RIVET ROOL;2;;1477/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;POM1015;INV/379332;DHL#5575834670;;
Consumable Part;F8C LARGE FUEL/WATER FUNNEL;05-01055;;;;EA;S/S;WISNU;A1-2;4;;1476/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;;INV/819890;DHL#4870113286;;
Repairable Part;NEW TEMPEST TORNADO 3000;10-00609;;;;EA;S/S;WISNU;A2-2;1;;1476/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;;INV/819890;DHL#4870113286;;
Repairable Part;NEW TEMPEST TORNADO 3000;10-00609;;;;EA;S/S;WISNU;A2-2;1;;1476/GRN/SPR/2016;AIRCRAFT SPRUCE;2016-08-19;BOBBY;;INV/819890;DHL#4870113286;;
Repairable Part;MUFFLER;9954100-10;;;;EA;S/S;WISNU;F3;1;;1475/GRN/SPR/2016;CONTAINER;2016-08-18;BOBBY;;;;;
Repairable Part;VOR KI209A;066-3056-11;;;;EA;S/S;WISNU;C4-2;1;;1474/GRN/SPR/2016;AUSTRALIAN AVIONICS;2016-08-18;BOBBY;WOM448;INV/114-025877;DHL#1335859464;;
Consumable Part;FLAP ROLLER UPGRADE KIT;FLP-KT-3U;;;;EA;S/S;WISNU;B3-14;1;;1473/GRN/SPR/2016;MC FARLANE;2016-08-18;BOBBY;POM1063;INV/0259020-IN;DHL#3440171265;;
Consumable Part;CLUSTER FUEL;C669562-0109;;731;;EA;S/S;WISNU;D3-1;1;;1472/GRN/SPR/2016;YINGLING AVIATION;2016-08-18;BOBBY;POM1072;INV/16-19133;DHL#3440525933;;
Consumable Part;PLATE;0515073-3;;;;EA;S/S;WISNU;D2-10;1;;1472/GRN/SPR/2016;YINGLING AVIATION;2016-08-18;BOBBY;POM1065;INV/16-19135;DHL#3440525933;;
Consumable Part;BOLT;A-2513-38;;;;EA;S/S;WISNU;FLAMABLE ROOM;6;;1471/GRN/SPR/2016;PT.REKATAMA PUTRA GEGANA;2016-12-08;BOBBY;;;POS;;
Consumable Part;BOLT;A-2513-38;;;;EA;S/S;WISNU;FLAMABLE ROOM;6;;1471/GRN/SPR/2016;PT.REKATAMA PUTRA GEGANA;2016-12-08;BOBBY;;;POS;;
Consumable Part;DOWEL;A-2973-6;;;;EA;S/S;WISNU;FLAMABLE ROOM;2;;1471/GRN/SPR/2016;PT.REKATAMA PUTRA GEGANA;2016-12-08;BOBBY;;;POS;;
Consumable Part;DOWEL;A-2973-6;;;;EA;S/S;WISNU;FLAMABLE ROOM;2;;1471/GRN/SPR/2016;PT.REKATAMA PUTRA GEGANA;2016-12-08;BOBBY;;;POS;;
Rotable Part;PROPELLER;1C160/DTM7557M1;;81348;;ASSY;S/S;WISNU;FLAMABLE ROOM;1;;1471/GRN/SPR/2016;PT.REKATAMA PUTRA GEGANA;2016-12-08;BOBBY;;;POS;;
Rotable Part;PROPELLER;1C160/DTM7557M1;;SK003;;ASSY;S/S;WISNU;FLAMABLE ROOM;1;;1471/GRN/SPR/2016;PT.REKATAMA PUTRA GEGANA;2016-12-08;BOBBY;;;POS;;
Consumable Part;SPACER;B-3898 (D-4521);;BC114;;EA;S/S;WISNU;FLAMABLE ROOM;1;;1471/GRN/SPR/2016;PT.REKATAMA PUTRA GEGANA;2016-12-08;BOBBY;;;POS;;
Consumable Part;SPACER;B-3898 (D-4521);;BE123;;EA;S/S;WISNU;FLAMABLE ROOM;1;;1471/GRN/SPR/2016;PT.REKATAMA PUTRA GEGANA;2016-12-08;BOBBY;;;POS;;
Consumable Part;WASHER;A-1638-11;;;;EA;S/S;WISNU;FLAMABLE ROOM;6;;1471/GRN/SPR/2016;PT.REKATAMA PUTRA GEGANA;2016-12-08;BOBBY;;;POS;;
Consumable Part;WASHER;A-1638-11;;;;EA;S/S;WISNU;FLAMABLE ROOM;6;;1471/GRN/SPR/2016;PT.REKATAMA PUTRA GEGANA;2016-12-08;BOBBY;;;POS;;
Consumable Part;LOCKING WIRE;0.32;;;;ROLL;S/S;WISNU;A2-6;4;;1470/GRN/SPR/2016;LUBRINDO JAYA;2016-12-08;BOBBY;;;PAHALA;;
Consumable Part;MULTI PURPOSE FLUID (AEROSHELL FLUID 3);MIL-PRF-7870;;;;LITER;S/S;WISNU;WISNU;4;;1470/GRN/SPR/2016;LUBRINDO JAYA;2016-12-08;BOBBY;;;PAHALA;;
Consumable Part;BOLT;AN4-31;;;;EA;S/S;WISNU;A3-8;10;;1469/GRN/SPR/2016;EPIC AVIATION;2016-05-08;BOBBY;;INV/16-014839;DHL#5269125326;;
Consumable Part;CLAMP;LW15592-8-28;;;;EA;S/S;WISNU;D2-5;2;;1469/GRN/SPR/2016;EPIC AVIATION;2016-05-08;BOBBY;;INV/16-014839;DHL#5269125326;;
Consumable Part;DRAIN VALVE;S2485-1;;;;EA;S/S;WISNU;A3-20;2;;1469/GRN/SPR/2016;EPIC AVIATION;2016-05-08;BOBBY;;INV/16-014839;DHL#5269125326;;
Consumable Part;ELBOW;AN823-4D;;;;EA;S/S;WISNU;D2-11;2;;1469/GRN/SPR/2016;EPIC AVIATION;2016-05-08;BOBBY;;INV/16-014839;DHL#5269125326;;
Consumable Part;ELBOW PIPE 900;AN914-1D;;;;EA;S/S;WISNU;D2-11;5;;1469/GRN/SPR/2016;EPIC AVIATION;2016-05-08;BOBBY;;INV/16-014839;DHL#5269125326;;
;FITTING;AN822-4D;;;;EA;S/S;WISNU;D2-11;2;;1469/GRN/SPR/2016;EPIC AVIATION;2016-05-08;BOBBY;;INV/16-014839;DHL#5269125326;;
;PACKING;MS28775-012;;;;EA;S/S;WISNU;A2-8;29;;1469/GRN/SPR/2016;EPIC AVIATION;2016-05-08;BOBBY;;INV/16-014839;DHL#5269125326;;
;PACKING;M83248/1-011;;;;EA;S/S;WISNU;A2-8;10;;1469/GRN/SPR/2016;EPIC AVIATION;2016-05-08;BOBBY;;INV/16-014839;DHL#5269125326;;
;STARTER;149-LN;;FN-2916120;;EA;S/S;WISNU;WISNU;1;;1468/GRN/SPR/2016;YINGLING AVIATION;2016-05-08;BOBBY;POM1047;INV/16-17981;DHL#2320220825;;
;STARTER;149-LN;;FN-22916111;;EA;S/S;WISNU;WISNU;1;;1468/GRN/SPR/2016;YINGLING AVIATION;2016-05-08;BOBBY;POM1047;INV/16-17981;DHL#2320220825;;
;CARBURETOR;10-5217RPD;;BL2714582;;EA;S/S;WISNU;A5-2;1;;1467/GRN/SPR/2016;AVION LOGISTICS;2016-05-08;BOBBY;POM659;INV/970011895;DHL#9928035283;;
;ELBOW;MS20823-4D;;;;EA;S/S;WISNU;D2-11;2;;1467/GRN/SPR/2016;AVION LOGISTICS;2016-05-08;BOBBY;POM1058;INV/970011896;DHL#9928035283;;
;ELBOW 90 DEGREE;MS20822-4D;;;;EA;S/S;WISNU;D2-11;2;;1467/GRN/SPR/2016;AVION LOGISTICS;2016-05-08;BOBBY;POM1058;INV/970011896;DHL#9928035283;;
;ELBOW PIPE 900;AN914-1D;;;;EA;S/S;WISNU;D2-11;5;;1467/GRN/SPR/2016;AVION LOGISTICS;2016-05-08;BOBBY;POM1058;INV/970011896;DHL#9928035283;;
;SWITCH PTT;S2870-1;;;;EA;S/S;WISNU;A2-4;8;;1467/GRN/SPR/2016;AVION LOGISTICS;2016-05-08;BOBBY;POM1049;INV/970011894;DHL#9928035283;;
;SENDER;486-483;;44695;;EA;S/S;WISNU;G2;1;;1383/GRN/ME/2016;AVIALL PTE LTD;2016-02-08;BOBBY;POM1056;INV/9304162089;DHL#9509995762;;
;SENDER;486-483;;44694;;EA;S/S;WISNU;G2;1;;1383/GRN/ME/2016;AVIALL PTE LTD;2016-02-08;BOBBY;POM1056;INV/9304162089;DHL#9509995762;;
;AIRCRAFT ENGINE;O-320-D2J;;L-14758-39E;;EA;S/S;WISNU;WISNU;1;;1465/GRN/SPR/2016;LYCOMING ENGINE;2016-02-08;BOBBY;26719;INV/4230337;AWB#297-60577263;;
;AIRCRAFT ENGINE;O-320-D2J;;L-14261-39E;;EA;S/S;WISNU;WISNU;1;;1465/GRN/SPR/2016;LYCOMING ENGINE;2016-02-08;BOBBY;26718;INV/4225205;AWB#297-60577263;;
;AIRCRAFT ENGINE;O-320-D2J;;L-17624-39E;;EA;S/S;WISNU;WISNU;1;;1465/GRN/SPR/2016;LYCOMING ENGINE;2016-02-08;BOBBY;26720;INV/4219204;AWB#297-60577263;;
;BRAKE  ASSY;30-75A;;;;EA;S/S;WISNU;A2-1;1;;1464/GRN/SPR/2016;AEROSPACE PRODUCT INTERNATIONAL;2016-07-30;BOBBY;POM983;INV/0081268177;DHL#5433714063;;
;BRAKE DISC [R];164-02300;;;;EA;S/S;WISNU;G2;1;;1383/GRN/ME/2016;AEROSPACE PRODUCT INTERNATIONAL;2016-07-30;BOBBY;POM983;INV/0081268177;DHL#5433714063;;
;CORD HEADSET KIT;18028G01;;;;EA;S/S;WISNU;C2-2;4;;1464/GRN/SPR/2016;AEROSPACE PRODUCT INTERNATIONAL;2016-07-30;BOBBY;POM983;INV/0081268177;DHL#5433714063;;
;LAMP ASSY;02-0350433-01;;;;EA;S/S;WISNU;A2-6;4;;1464/GRN/SPR/2016;AEROSPACE PRODUCT INTERNATIONAL;2016-07-30;BOBBY;POM983;INV/0081268177;DHL#5433714063;;
;UNDERCUT COMPORT-GEL EAR SEALS;40863G-02;;;;PAIR;S/S;WISNU;D2-6;10;;1464/GRN/SPR/2016;AEROSPACE PRODUCT INTERNATIONAL;2016-07-30;BOBBY;POM983;INV/0081268177;DHL#5433714063;;
;DOOR AY;0552173-27;;;;EA;S/S;WISNU;A4-2;1;;1463/GRN/SPR/2016;EPIC AVIATION;2016-07-29;BOBBY;POM1046;INV/16-014058;DHL#3360286893;;
;EGT PROBE;86143;;;;EA;S/S;WISNU;G3;2;;1383/GRN/ME/2016;EPIC AVIATION;2016-07-29;BOBBY;POM1046;INV/16-014058;DHL#3360286893;;
;EGT PROBE,SCREW-IN;86245;;;;EA;S/S;WISNU;G3;2;;1383/GRN/ME/2016;EPIC AVIATION;2016-07-29;BOBBY;POM1046;INV/16-014058;DHL#3360286893;;
;GASKET TURBO;LW18038;;;;EA;S/S;WISNU;G3;4;;1383/GRN/ME/2016;EPIC AVIATION;2016-07-29;BOBBY;POM1046;INV/16-014058;DHL#3360286893;;
;HINGE HALF;1552004-23;;;;EA;S/S;WISNU;D2-16;2;;1463/GRN/SPR/2016;EPIC AVIATION;2016-07-29;BOBBY;POM1046;INV/16-014058;DHL#3360286893;;
;HINGE HALF;1552004-22;;;;EA;S/S;WISNU;D2-16;4;;1463/GRN/SPR/2016;EPIC AVIATION;2016-07-29;BOBBY;POM1046;INV/16-014058;DHL#3360286893;;
;PIN;1552004-17;;;;EA;S/S;WISNU;D2-1;4;;1463/GRN/SPR/2016;EPIC AVIATION;2016-07-29;BOBBY;POM1046;INV/16-014058;DHL#3360286893;;
;RAM AIR COOLING KIT;071-4001-00;;;;EA;S/S;WISNU;G1;4;;1463/GRN/SPR/2016;EPIC AVIATION;2016-07-29;BOBBY;POM1046;INV/16-014058;DHL#3360286893;;
;SPRING;1552010-1;;;;EA;S/S;WISNU;D2-1;10;;1463/GRN/SPR/2016;EPIC AVIATION;2016-07-29;BOBBY;POM1046;INV/16-014058;DHL#3360286893;;
;DOOR AY;0552173-27;;;;EA;S/S;WISNU;A4-2;2;;1462/GRN/SPR/2016;YINGLING AVIATION;2016-07-29;BOBBY;POM1054;INV/16-17080;DHL#6304365616;;
;PIPE EXCHAUST;LW16393;;;;EA;S/S;WISNU;G1;1;;1383/GRN/ME/2016;MERPATI MAINTENANCE FACILITY;2016-07-29;BOBBY;;DN/102443;POS;;
;COUPLER;DMH69-1;;2378;;EA;S/S;WISNU;A4-1;1;;1460/GRN/SPR/2016;AVION LOGISTICS;2016-07-29;BOBBY;POM1036;INV/970011869;DHL#7763329921;;
;COUPLER;DMH69-1;;2357;;EA;S/S;WISNU;A4-1;1;;1460/GRN/SPR/2016;AVION LOGISTICS;2016-07-29;BOBBY;POM1036;INV/970011869;DHL#7763329921;;
;AUDIO CONROL PANEL;066-1055-03;;2306;;EA;S/S;WISNU;E3;1;;1459/GRN/SPR/2016;AVTEK;2016-07-29;BOBBY;;DT-1469;DHL#6912061004;;
;GASKET CARBURETOR INLET;LW-13473;;;;EA;S/S;WISNU;A4-1;10;;1458/GRN/SPR/2016;AVIALL PTE LTD;2016-07-29;BOBBY;POM987;INV/8003336441;DHL#7763293333;;
;DME KN62A;066-1068-00;;14748;;EA;U/S;WISNU;QUARANTINE;1;;1457/GRN/SPR/2016;SOUTHEAST AEROSPACE;2016-07-21;BOBBY;;INV/205504;DHL#4094488381;;
;TRANSPONDER KT76A;066-1062-00;;34027;;EA;U/S;WISNU;QUARANTINE;1;;1457/GRN/SPR/2016;SOUTHEAST AEROSPACE;2016-07-21;BOBBY;;INV/205504;DHL#4094488381;;
;TRANSPONDER KT76A;066-1062-00;;131320;;EA;U/S;WISNU;QUARANTINE;1;;1457/GRN/SPR/2016;SOUTHEAST AEROSPACE;2016-07-21;BOBBY;;INV/205504;DHL#4094488381;;
;DIRECTIONAL GYRO INDICATOR;1U262-001-13;;A7969E;;EA;S/S;WISNU;C3-2;1;;1456/GRN/SPR/2016;AUSTRALIAN AVIONICS;2016-07-21;BOBBY;WOM440;INV/114-025603;DHL#4094488381;;
;BELT ALTERNATOR;37A19773-376;;;;EA;S/S;WISNU;B4-2;7;;1455/GRN/SPR/2016;AVION LOGISTICS;2016-07-21;BOBBY;POM1033;INV/143457;DHL#7440863544;;
;CESSNA 172 WINDSHIELD;LP-389-GT;;;;EA;S/S;WISNU;A1-1;1;;1455/GRN/SPR/2016;AVION LOGISTICS;2016-07-21;BOBBY;;INV/143457;DHL#7440863544;;
;CYLINDER ASSY;05K21100;;;;EA;S/S;WISNU;WISNU;1;;1455/GRN/SPR/2016;AVION LOGISTICS;2016-07-21;BOBBY;POM659;INV/143457;DHL#7440863544;;
;MAGNETO;4371;;16050157;;EA;S/S;WISNU;A5-2;1;;1455/GRN/SPR/2016;AVION LOGISTICS;2016-07-21;BOBBY;POM1021;INV/143457;DHL#7440863544;;
;DGI;RCA11A-15;;412D097G;;EA;S/S;WISNU;C3-2;1;;1454/GRN/SPR/2016;NAYLOR'S INSTRUMENT SERVICE, INC.;2016-07-21;BOBBY;;INV/18688;DHL#3200778836;;
;GYRO HORIZON;RCA22-11;;212D076;;EA;S/S;WISNU;C3-2;1;;1454/GRN/SPR/2016;NAYLOR'S INSTRUMENT SERVICE, INC.;2016-07-21;BOBBY;;INV/18688;DHL#3200778836;;
;LPS 3;316;;;;EA;S/S;WISNU;D1;12;;1453/GRN/SPR/2016;LUBRINDO JAYA;2016-07-13;BOBBY;POM1032;;PAHALA KENCANA;;
;SEALANT;PR-1422B 1/2;;;;EA;S/S;WISNU;D1;1;;1453/GRN/SPR/2016;LUBRINDO JAYA;2016-07-13;BOBBY;POM1032;;PAHALA KENCANA;;
