GROUP,DESCRIPTION,P/N,ALT P/N,S/N,MIN QTY,UNIT,CONDITION,WAREHOUSE,STORES,QTY,EXPIRED DATE,GRN NO,VENDOR,RECEIVED DATE,RECEIVED BY,ORDER NUMBER,REFERENCE NUMBER,AWB NUMBER,REMARK,UNIT VALUE
,INTERCOM,SPA400,,6072651,,EA,Serviceable,,C3-1,1,,1497/GRN/SPR/2016,AVION LOGISTICS,8-Sep-16,BOBBY,POM1068,INV/97001231,DHL#9993698190,,
ROT,MAGNETO,4371,,16060629,,EA,Serviceable,,A5-2,1,,1497/GRN/SPR/2016,AVION LOGISTICS,8-Sep-16,BOBBY,POM1068,INV/970012031,DHL#9993698190,,
ROT,MAGNETO,4371,,16060626,,EA,Serviceable,,A5-2,1,,1497/GRN/SPR/2016,AVION LOGISTICS,8-Sep-16,BOBBY,POM1068,INV/970012031,DHL#9993698190,,
,HAND FUEL PUMP,LP-32,,N/A,,EA,Serviceable,,TOOLS,2,,1496/GRN/SPR/2016,SUMBER CAHAYA PRIMA TEKNIK,8-Sep-16,BOBBY,POM1052,N/A,VIA DAKOTA,,
,HEADSET,12508G-17,,N/A,,EA,Serviceable,,C4-2,1,,1495/GRN/SPR/2016,N/A,8-Sep-16,BOBBY,N/A,N/A,N/A,,
,WIRE TWISTTER,J197,,N/A,,EA,Serviceable,,TOOLS,1,,1494/GRN/SPR/2016,PT.EKATAMA PUTRA PERKASA,5-Sep-16,BOBBY,N/A,N/A,VIA TIKI,,
,LOG BOOK PROPELLER,1C160/DTM 7557 M1,,81348,,EA,Serviceable,,CUPBOARD DOCUMENT,1,,1493/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,5-Sep-16,BOBBY,N/A,122/BPP/RPG/08/2016,VIA POS,,
,LOG BOOK PROPELLER,1C160/DTM 7557 M1,,SK003,,EA,Serviceable,,CUPBOARD DOCUMENT,1,,1493/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,5-Sep-16,BOBBY,N/A,122/BPP/RPG/08/2016,VIA POS,,
,MOUNTING TRAY,047-0940-004,,N/A,,EA,Serviceable,,A4-2,1,,1492/GRN/SPR/2016,N/A,3-Sep-16,BOBBY,N/A,N/A,N/A,,
ROT,NAV/COMM KX-155,069-1024-43,,120737,,EA,Serviceable,,E2,1,,1492/GRN/SPR/2016,N/A,3-Sep-16,BOBBY,N/A,N/A,N/A,,
ROT,NAV/COMM KX155A,069-01032-0101,,26292,,EA,Serviceable,,E3,1,,1491/GRN/SPR/2016,N/A,3-Sep-16,BOBBY,N/A,N/A,N/A,,
ROT,NAV/COMM KX155A,069-01032-0101,,17641,,EA,Serviceable,,E3,1,,1491/GRN/SPR/2016,N/A,3-Sep-16,BOBBY,N/A,N/A,N/A,,
ROT,NAV/COMM KX155A,069-01032-0101,,4120,,EA,Serviceable,,E3,1,,1491/GRN/SPR/2016,N/A,3-Sep-16,BOBBY,N/A,N/A,N/A,,
REP,AUDIO CONROL PANEL,066-1055-03,,16438,,EA,Serviceable,,E2,1,,1490/GRN/SPR/2016,N/A,1-Sep-16,BOBBY,N/A,N/A,N/A,,
REP,AUDIO CONROL PANEL,066-1055-03,,6880,,EA,Serviceable,,E2,1,,1490/GRN/SPR/2016,N/A,1-Sep-16,BOBBY,N/A,N/A,N/A,,
REP,INTERCOM,SPA-400,,6070963,,EA,Serviceable,,C2,1,,1490/GRN/SPR/2016,N/A,1-Sep-16,BOBBY,N/A,N/A,N/A,,
ROT,NAV/COMM KX-155,069-1024-43,,120737,,EA,Serviceable,,E2,1,,1489/GRN/SPR/2016,N/A,1-Sep-16,BOBBY,N/A,N/A,N/A,,
COP,ANTENNA,C157,,314093,,EA,Serviceable,,A4-1,1,,1488/GRN/SPR/2016,N/A,30-Aug-16,BOBBY,N/A,N/A,N/A,,
REP,INTERCOM,SPA-400,,6070458,,EA,Serviceable,,C3-1,1,,1488/GRN/SPR/2016,N/A,30-Aug-16,BOBBY,N/A,N/A,N/A,,
ROT,NAV/COMM RT385A,46660-1000,,20425,,EA,Serviceable,,E3,1,,1488/GRN/SPR/2016,N/A,30-Aug-16,BOBBY,N/A,N/A,N/A,,
ROT,TURN AND BANK,1394T100-7B,,D06-10777,,EA,Serviceable,,C3-2,1,,1488/GRN/SPR/2016,N/A,30-Aug-16,BOBBY,N/A,N/A,N/A,,
COP,DETECTOR LIFT,148-7,,859328045,,EA,Unserviceable,,QUARANTINE,1,,1487/GRN/SPR/2016,N/A,30-Aug-16,BOBBY,N/A,N/A,N/A,,
REP,ELT ME 406,453-06669,,197-06669,,EA,Unserviceable,,QUARANTINE,1,,1487/GRN/SPR/2016,N/A,30-Aug-16,BOBBY,N/A,N/A,N/A,,
,VOLTAGE REGULATOR,DGR3,,80363557,,EA,Unserviceable,,QUARANTINE,1,,1487/GRN/SPR/2016,N/A,30-Aug-16,BOBBY,N/A,N/A,N/A,,
,VOLTAGE REGULATOR,VR515GA,,80L76114,,EA,Unserviceable,,QUARANTINE,1,,1487/GRN/SPR/2016,N/A,30-Aug-16,BOBBY,N/A,N/A,N/A,,
COP,NOSE TUBE,092-308-0,,N/A,,EA,Serviceable,,D3,10,,1486/GRN/SPR/2016,AVIALL PTE LTD,30-Aug-16,BOBBY,POM1073,9304292107,DHL#387959566,,
COP,SPARK PLUG,REM40E,,N/A,,EA,Serviceable,,B2-3,60,,1485/GRN/SPR/2016,AVIALL PTE LTD,30-Aug-16,BOBBY,1084,9304297114,DHL5135556322,,
ROT,TRANSPONDER,066-01156-0101,,5520,,EA,Serviceable,,E2,1,,1484/GRN/SPR/2016,SOUTHEAST AEROSPACE,30-Aug-16,BOBBY,POM1081,207248,DHL3028294183,,
ROT,TRANSPONDER,066-01156-0101,,7217,,EA,Serviceable,,E2,1,,1484/GRN/SPR/2016,SOUTHEAST AEROSPACE,30-Aug-16,BOBBY,POM1081,207248,DHL#3028294183,,
COP,CYLINDER PREASSURE TESTER,E2M,,A&B,,EA,Serviceable,,SPECIAL TOOLS,1,,1483/GRN/SPR/2016,PT.GAYA DINAMIKA ANGKASA,30-Aug-16,BOBBY,N/A,GDA.PB.16.389,DHL#5138262080,,
COP,WEIGHING SCALE,M2000-3KP,,Dec-71,,SET,Serviceable,,TOOLS,1,,1483/GRN/SPR/2016,PT.GAYA DINAMIKA ANGKASA,30-Aug-16,BOBBY,N/A,GDA.PB.16.162-2,DHL#5138262080,,
COP,COUPLER,DMH69-1,,9439,,EA,Serviceable,,A4-1,1,,1482/GRN/SPR/2016,AIRCRAFT SPRUCE,29-Aug-16,BOBBY,1037,385562,N/A,,
COP,COUPLER,DMH69-1,,9438,,EA,Serviceable,,A4-1,1,,1482/GRN/SPR/2016,AIRCRAFT SPRUCE,29-Aug-16,BOBBY,1037,385562,N/A,,
COP,COUPLER,DMH69-1,,9432,,EA,Serviceable,,A4-1,1,,1482/GRN/SPR/2016,AIRCRAFT SPRUCE,29-Aug-16,BOBBY,1037,385562,N/A,,
COP,COUPLER,DMH69-1,,9446,,EA,Serviceable,,A4-1,1,,1482/GRN/SPR/2016,AIRCRAFT SPRUCE,29-Aug-16,BOBBY,1037,385562,N/A,,
COP,MICROPHONE ICOM,HM-176,,N/A,,EA,Serviceable,,E2,2,,1482/GRN/SPR/2016,AIRCRAFT SPRUCE,29-Aug-16,BOBBY,1037,385562,N/A,,
COP,BOTTLE ASSY,86546-006,,N/A,,EA,Serviceable,,G1,2,,1383/GRN/ME/2016,AVION LOGISTICS,23-Aug-16,BOBBY,POM1049,N/A,N/A,,
COP,CYLINDER KIT,05K21104,,N/A,,EA,Serviceable,,C4-2,1,,1481/GRN/SPR/2016,AVION LOGISTICS,23-Aug-16,BOBBY,POM660_CLAIM,N/A,N/A,,
COP,GAGE,6246-00363,,N/A,,EA,Serviceable,,C3-2,1,,1481/GRN/SPR/2016,AVION LOGISTICS,23-Aug-16,BOBBY,POM1070,N/A,N/A,,
REP,HYDROULIC POWER PACK,HYC5005OVH,,AH-7693,,EA,Serviceable,,G1,1,,1383/GRN/ME/2016,AVION LOGISTICS,23-Aug-16,BOBBY,POM1061,N/A,N/A,,
COP,COVER,533-182,,N/A,,EA,Serviceable,,G3,6,,1383/GRN/ME/2016,AVIALL PTE LTD,23-Aug-16,BOBBY,POM1064,N/A,N/A,,
ROT,NAV/COMM RT385A,46660-1000,,31605,,EA,Serviceable,,E2,1,,1479/GRN/SPR/2016,N/A,22-Aug-16,BOBBY,N/A,N/A,N/A,,
ROT,NAV/COMM RT385A,46660-1000,,32387,,EA,Serviceable,,E2,1,,1479/GRN/SPR/2016,N/A,22-Aug-16,BOBBY,N/A,N/A,N/A,,
ROT,NAV/COMM RT385A,46660-1000,,35670,,EA,Serviceable,,E2,1,,1479/GRN/SPR/2016,N/A,22-Aug-16,BOBBY,N/A,N/A,N/A,,
ROT,VHF NAV/COM RT-385A,46660-1100,,2837,,EA,Serviceable,,E2,1,,1479/GRN/SPR/2016,N/A,22-Aug-16,BOBBY,N/A,N/A,N/A,,
COP,FUSE AGA 32V 3A,036-00058-0003,,N/A,,EA,Serviceable,,C2-1,10,,1478/GRN/SPR/2016,AIRFLITE AUSTRALIA PTY. LTD,19-Aug-16,BOBBY,POM1027,INV/ARI021241,DHL#2060112736,,
REP,INTERCOM,SPA400,,N/A,,EA,Serviceable,,C2,1,,1478/GRN/SPR/2016,AIRFLITE AUSTRALIA PTY. LTD,19-Aug-16,BOBBY,POM1071,INV/ARI021364,DHL#2060112736,,
COP,SPRING PARKING BRAKE,0513154-1,,N/A,,EA,Serviceable,,D2-1,15,,1478/GRN/SPR/2016,AIRFLITE AUSTRALIA PTY. LTD,19-Aug-16,BOBBY,POM1035,INV/ARI020500,DHL#2060112736,,
COP,ATS 90 DEGREE ANGEL DRILL,12-01422,,N/A,,EA,Serviceable,,BOX RIVET ROOL,1,,1477/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,POM104,INV/379332,DHL#5575834670,,
COP,ENGINE BAFFLE,27875,,N/A,,EA,Serviceable,,F1,1,,1477/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,POM1022,INV/379332,DHL#5575834670,,
COP,ENGINE BAFFLE,34484,,N/A,,EA,Serviceable,,F1,1,,1477/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,POM1022,INV/379332,DHL#5575834670,,
COP,ENGINE BAFFLE,34481,,N/A,,EA,Serviceable,,F1,1,,1477/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,POM1022,INV/379332,DHL#5575834670,,
COP,ENGINE BAFFLE,34482,,N/A,,EA,Serviceable,,F1,1,,1477/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,POM1022,INV/379332,DHL#5575834670,,
COP,ENGINE BAFFLE,34477,,N/A,,EA,Serviceable,,F1,1,,1477/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,POM1022,INV/379332,DHL#5575834670,,
COP,ENGINE BAFFLE,34480,,N/A,,EA,Serviceable,,F1,1,,1477/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,POM1022,INV/379332,DHL#5575834670,,
COP,ENGINE BAFFLE,34478,,N/A,,EA,Serviceable,,F1,1,,1477/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,POM1022,INV/379332,DHL#5575834670,,
COP,ENGINE BAFFLE,34485,,N/A,,EA,Serviceable,,F1,1,,1477/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,POM1022,INV/379332,DHL#5575834670,,
COP,ENGINE BAFFLE,34479,,N/A,,EA,Serviceable,,F1,1,,1477/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,POM1022,INV/379332,DHL#5575834670,,
COP,ENGINE BAFFLE,27675,,N/A,,EA,Serviceable,,F1,1,,1477/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,POM1022,INV/379332,DHL#5575834670,,
COP,RAPCO BRAKE RIVET,10-02065,,N/A,,EA,Serviceable,,BOX RIVET ROOL,4,,1477/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,POM104,INV/379332,DHL#5575834670,,
COP,THREADED DRILL BIT,12-04077,,N/A,,EA,Serviceable,,BOX RIVET ROOL,5,,1477/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,POM1015,INV/379332,DHL#5575834670,,
COP,THREADED DRILL BIT,12-04089,,N/A,,EA,Serviceable,,BOX RIVET ROOL,2,,1477/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,POM1015,INV/379332,DHL#5575834670,,
COP,THREADED DRILL BIT,12-04066,,N/A,,EA,Serviceable,,BOX RIVET ROOL,2,,1477/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,POM1015,INV/379332,DHL#5575834670,,
COP,F8C LARGE FUEL/WATER FUNNEL,05-01055,,N/A,,EA,Serviceable,,A1-2,4,,1476/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,N/A,INV/819890,DHL#4870113286,,
REP,NEW TEMPEST TORNADO 3000,10-00609,,N/A,,EA,Serviceable,,A2-2,1,,1476/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,N/A,INV/819890,DHL#4870113286,,
REP,NEW TEMPEST TORNADO 3000,10-00609,,N/A,,EA,Serviceable,,A2-2,1,,1476/GRN/SPR/2016,AIRCRAFT SPRUCE,19-Aug-16,BOBBY,N/A,INV/819890,DHL#4870113286,,
REP,MUFFLER,9954100-10,,N/A,,EA,Serviceable,,F3,1,,1475/GRN/SPR/2016,CONTAINER,18-Aug-16,BOBBY,N/A,N/A,N/A,,
REP,VOR KI209A,066-3056-11,,N/A,,EA,Serviceable,,C4-2,1,,1474/GRN/SPR/2016,AUSTRALIAN AVIONICS,18-Aug-16,BOBBY,WOM448,INV/114-025877,DHL#1335859464,,
COP,FLAP ROLLER UPGRADE KIT,FLP-KT-3U,,N/A,,EA,Serviceable,,B3-14,1,,1473/GRN/SPR/2016,MC FARLANE,18-Aug-16,BOBBY,POM1063,INV/0259020-IN,DHL#3440171265,,
COP,CLUSTER FUEL,C669562-0109,,731,,EA,Serviceable,,D3-1,1,,1472/GRN/SPR/2016,YINGLING AVIATION,18-Aug-16,BOBBY,POM1072,INV/16-19133,DHL#3440525933,,
COP,PLATE,0515073-3,,N/A,,EA,Serviceable,,D2-10,1,,1472/GRN/SPR/2016,YINGLING AVIATION,18-Aug-16,BOBBY,POM1065,INV/16-19135,DHL#3440525933,,
COP,BOLT,A-2513-38,,N/A,,EA,Serviceable,,FLAMABLE ROOM,6,,1471/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,8-Dec-16,BOBBY,N/A,N/A,POS,,
COP,BOLT,A-2513-38,,N/A,,EA,Serviceable,,FLAMABLE ROOM,6,,1471/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,8-Dec-16,BOBBY,N/A,N/A,POS,,
COP,DOWEL,A-2973-6,,N/A,,EA,Serviceable,,FLAMABLE ROOM,2,,1471/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,8-Dec-16,BOBBY,N/A,N/A,POS,,
COP,DOWEL,A-2973-6,,N/A,,EA,Serviceable,,FLAMABLE ROOM,2,,1471/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,8-Dec-16,BOBBY,N/A,N/A,POS,,
ROT,PROPELLER,1C160/DTM7557M1,,81348,,ASSY,Serviceable,,FLAMABLE ROOM,1,,1471/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,8-Dec-16,BOBBY,N/A,N/A,POS,,
ROT,PROPELLER,1C160/DTM7557M1,,SK003,,ASSY,Serviceable,,FLAMABLE ROOM,1,,1471/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,8-Dec-16,BOBBY,N/A,N/A,POS,,
COP,SPACER,B-3898 (D-4521),,BC114,,EA,Serviceable,,FLAMABLE ROOM,1,,1471/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,8-Dec-16,BOBBY,N/A,N/A,POS,,
COP,SPACER,B-3898 (D-4521),,BE123,,EA,Serviceable,,FLAMABLE ROOM,1,,1471/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,8-Dec-16,BOBBY,N/A,N/A,POS,,
COP,WASHER,A-1638-11,,N/A,,EA,Serviceable,,FLAMABLE ROOM,6,,1471/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,8-Dec-16,BOBBY,N/A,N/A,POS,,
COP,WASHER,A-1638-11,,N/A,,EA,Serviceable,,FLAMABLE ROOM,6,,1471/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,8-Dec-16,BOBBY,N/A,N/A,POS,,
COP,LOCKING WIRE,0.32,,N/A,,ROLL,Serviceable,,A2-6,4,,1470/GRN/SPR/2016,LUBRINDO JAYA,8-Dec-16,BOBBY,N/A,N/A,PAHALA,,
COP,MULTI PURPOSE FLUID (AEROSHELL FLUID 3),MIL-PRF-7870,,N/A,,LITER,Serviceable,,WISNU,4,,1470/GRN/SPR/2016,LUBRINDO JAYA,8-Dec-16,BOBBY,N/A,N/A,PAHALA,,
COP,BOLT,AN4-31,,N/A,,EA,Serviceable,,A3-8,10,,1469/GRN/SPR/2016,EPIC AVIATION,8-May-16,BOBBY,N/A,INV/16-014839,DHL#5269125326,,
COP,CLAMP,LW15592-8-28,,N/A,,EA,Serviceable,,D2-5,2,,1469/GRN/SPR/2016,EPIC AVIATION,8-May-16,BOBBY,N/A,INV/16-014839,DHL#5269125326,,
COP,DRAIN VALVE,S2485-1,,N/A,,EA,Serviceable,,A3-20,2,,1469/GRN/SPR/2016,EPIC AVIATION,8-May-16,BOBBY,N/A,INV/16-014839,DHL#5269125326,,
COP,ELBOW,AN823-4D,,N/A,,EA,Serviceable,,D2-11,2,,1469/GRN/SPR/2016,EPIC AVIATION,8-May-16,BOBBY,N/A,INV/16-014839,DHL#5269125326,,
COP,ELBOW PIPE 900,AN914-1D,,N/A,,EA,Serviceable,,D2-11,5,,1469/GRN/SPR/2016,EPIC AVIATION,8-May-16,BOBBY,N/A,INV/16-014839,DHL#5269125326,,
,FITTING,AN822-4D,,N/A,,EA,Serviceable,,D2-11,2,,1469/GRN/SPR/2016,EPIC AVIATION,8-May-16,BOBBY,N/A,INV/16-014839,DHL#5269125326,,
,PACKING,MS28775-012,,N/A,,EA,Serviceable,,A2-8,29,,1469/GRN/SPR/2016,EPIC AVIATION,8-May-16,BOBBY,N/A,INV/16-014839,DHL#5269125326,,
,PACKING,M83248/1-011,,N/A,,EA,Serviceable,,A2-8,10,,1469/GRN/SPR/2016,EPIC AVIATION,8-May-16,BOBBY,N/A,INV/16-014839,DHL#5269125326,,
,STARTER,149-LN,,FN-2916120,,EA,Serviceable,,WISNU,1,,1468/GRN/SPR/2016,YINGLING AVIATION,8-May-16,BOBBY,POM1047,INV/16-17981,DHL#2320220825,,
,STARTER,149-LN,,FN-22916111,,EA,Serviceable,,WISNU,1,,1468/GRN/SPR/2016,YINGLING AVIATION,8-May-16,BOBBY,POM1047,INV/16-17981,DHL#2320220825,,
,CARBURETOR,10-5217RPD,,BL2714582,,EA,Serviceable,,A5-2,1,,1467/GRN/SPR/2016,AVION LOGISTICS,8-May-16,BOBBY,POM659,INV/970011895,DHL#9928035283,,
,ELBOW,MS20823-4D,,N/A,,EA,Serviceable,,D2-11,2,,1467/GRN/SPR/2016,AVION LOGISTICS,8-May-16,BOBBY,POM1058,INV/970011896,DHL#9928035283,,
,ELBOW 90 DEGREE,MS20822-4D,,N/A,,EA,Serviceable,,D2-11,2,,1467/GRN/SPR/2016,AVION LOGISTICS,8-May-16,BOBBY,POM1058,INV/970011896,DHL#9928035283,,
,ELBOW PIPE 900,AN914-1D,,N/A,,EA,Serviceable,,D2-11,5,,1467/GRN/SPR/2016,AVION LOGISTICS,8-May-16,BOBBY,POM1058,INV/970011896,DHL#9928035283,,
,SWITCH PTT,S2870-1,,N/A,,EA,Serviceable,,A2-4,8,,1467/GRN/SPR/2016,AVION LOGISTICS,8-May-16,BOBBY,POM1049,INV/970011894,DHL#9928035283,,
,SENDER,486-483,,44695,,EA,Serviceable,,G2,1,,1383/GRN/ME/2016,AVIALL PTE LTD,8-Feb-16,BOBBY,POM1056,INV/9304162089,DHL#9509995762,,
,SENDER,486-483,,44694,,EA,Serviceable,,G2,1,,1383/GRN/ME/2016,AVIALL PTE LTD,8-Feb-16,BOBBY,POM1056,INV/9304162089,DHL#9509995762,,
,AIRCRAFT ENGINE,O-320-D2J,,L-14758-39E,,EA,Serviceable,,WISNU,1,,1465/GRN/SPR/2016,LYCOMING ENGINE,8-Feb-16,BOBBY,26719,INV/4230337,AWB#297-60577263,,
,AIRCRAFT ENGINE,O-320-D2J,,L-14261-39E,,EA,Serviceable,,WISNU,1,,1465/GRN/SPR/2016,LYCOMING ENGINE,8-Feb-16,BOBBY,26718,INV/4225205,AWB#297-60577263,,
,AIRCRAFT ENGINE,O-320-D2J,,L-17624-39E,,EA,Serviceable,,WISNU,1,,1465/GRN/SPR/2016,LYCOMING ENGINE,8-Feb-16,BOBBY,26720,INV/4219204,AWB#297-60577263,,
,BRAKE  ASSY,30-75A,,N/A,,EA,Serviceable,,A2-1,1,,1464/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,30-Jul-16,BOBBY,POM983,INV/0081268177,DHL#5433714063,,
,BRAKE DISC [R],164-02300,,N/A,,EA,Serviceable,,G2,1,,1383/GRN/ME/2016,AEROSPACE PRODUCT INTERNATIONAL,30-Jul-16,BOBBY,POM983,INV/0081268177,DHL#5433714063,,
,CORD HEADSET KIT,18028G01,,N/A,,EA,Serviceable,,C2-2,4,,1464/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,30-Jul-16,BOBBY,POM983,INV/0081268177,DHL#5433714063,,
,LAMP ASSY,02-0350433-01,,N/A,,EA,Serviceable,,A2-6,4,,1464/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,30-Jul-16,BOBBY,POM983,INV/0081268177,DHL#5433714063,,
,UNDERCUT COMPORT-GEL EAR SEALS,40863G-02,,N/A,,PAIR,Serviceable,,D2-6,10,,1464/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,30-Jul-16,BOBBY,POM983,INV/0081268177,DHL#5433714063,,
,DOOR AY,0552173-27,,N/A,,EA,Serviceable,,A4-2,1,,1463/GRN/SPR/2016,EPIC AVIATION,29-Jul-16,BOBBY,POM1046,INV/16-014058,DHL#3360286893,,
,EGT PROBE,86143,,N/A,,EA,Serviceable,,G3,2,,1383/GRN/ME/2016,EPIC AVIATION,29-Jul-16,BOBBY,POM1046,INV/16-014058,DHL#3360286893,,
,"EGT PROBE,SCREW-IN",86245,,N/A,,EA,Serviceable,,G3,2,,1383/GRN/ME/2016,EPIC AVIATION,29-Jul-16,BOBBY,POM1046,INV/16-014058,DHL#3360286893,,
,GASKET TURBO,LW18038,,N/A,,EA,Serviceable,,G3,4,,1383/GRN/ME/2016,EPIC AVIATION,29-Jul-16,BOBBY,POM1046,INV/16-014058,DHL#3360286893,,
,HINGE HALF,1552004-23,,N/A,,EA,Serviceable,,D2-16,2,,1463/GRN/SPR/2016,EPIC AVIATION,29-Jul-16,BOBBY,POM1046,INV/16-014058,DHL#3360286893,,
,HINGE HALF,1552004-22,,N/A,,EA,Serviceable,,D2-16,4,,1463/GRN/SPR/2016,EPIC AVIATION,29-Jul-16,BOBBY,POM1046,INV/16-014058,DHL#3360286893,,
,PIN,1552004-17,,N/A,,EA,Serviceable,,D2-1,4,,1463/GRN/SPR/2016,EPIC AVIATION,29-Jul-16,BOBBY,POM1046,INV/16-014058,DHL#3360286893,,
,RAM AIR COOLING KIT,071-4001-00,,N/A,,EA,Serviceable,,G1,4,,1463/GRN/SPR/2016,EPIC AVIATION,29-Jul-16,BOBBY,POM1046,INV/16-014058,DHL#3360286893,,
,SPRING,1552010-1,,N/A,,EA,Serviceable,,D2-1,10,,1463/GRN/SPR/2016,EPIC AVIATION,29-Jul-16,BOBBY,POM1046,INV/16-014058,DHL#3360286893,,
,DOOR AY,0552173-27,,N/A,,EA,Serviceable,,A4-2,2,,1462/GRN/SPR/2016,YINGLING AVIATION,29-Jul-16,BOBBY,POM1054,INV/16-17080,DHL#6304365616,,
,PIPE EXCHAUST,LW16393,,N/A,,EA,Serviceable,,G1,1,,1383/GRN/ME/2016,MERPATI MAINTENANCE FACILITY,29-Jul-16,BOBBY,N/A,DN/102443,POS,,
,COUPLER,DMH69-1,,2378,,EA,Serviceable,,A4-1,1,,1460/GRN/SPR/2016,AVION LOGISTICS,29-Jul-16,BOBBY,POM1036,INV/970011869,DHL#7763329921,,
,COUPLER,DMH69-1,,2357,,EA,Serviceable,,A4-1,1,,1460/GRN/SPR/2016,AVION LOGISTICS,29-Jul-16,BOBBY,POM1036,INV/970011869,DHL#7763329921,,
,AUDIO CONROL PANEL,066-1055-03,,2306,,EA,Serviceable,,E3,1,,1459/GRN/SPR/2016,AVTEK,29-Jul-16,BOBBY,N/A,DN/AT-1469,DHL#6912061004,,
,GASKET CARBURETOR INLET,LW-13473,,N/A,,EA,Serviceable,,A4-1,10,,1458/GRN/SPR/2016,AVIALL PTE LTD,29-Jul-16,BOBBY,POM987,INV/8003336441,DHL#7763293333,,
,DME KN62A,066-1068-00,,14748,,EA,Unserviceable,,QUARANTINE,1,,1457/GRN/SPR/2016,SOUTHEAST AEROSPACE,21-Jul-16,BOBBY,N/A,INV/205504,DHL#4094488381,,
,TRANSPONDER KT76A,066-1062-00,,34027,,EA,Unserviceable,,QUARANTINE,1,,1457/GRN/SPR/2016,SOUTHEAST AEROSPACE,21-Jul-16,BOBBY,N/A,INV/205504,DHL#4094488381,,
,TRANSPONDER KT76A,066-1062-00,,131320,,EA,Unserviceable,,QUARANTINE,1,,1457/GRN/SPR/2016,SOUTHEAST AEROSPACE,21-Jul-16,BOBBY,N/A,INV/205504,DHL#4094488381,,
,DIRECTIONAL GYRO INDICATOR,1U262-001-13,,A7969E,,EA,Serviceable,,C3-2,1,,1456/GRN/SPR/2016,AUSTRALIAN AVIONICS,21-Jul-16,BOBBY,WOM440,INV/114-025603,DHL#4094488381,,
,BELT ALTERNATOR,37A19773-376,,N/A,,EA,Serviceable,,B4-2,7,,1455/GRN/SPR/2016,AVION LOGISTICS,21-Jul-16,BOBBY,POM1033,INV/143457,DHL#7440863544,,
,CESSNA 172 WINDSHIELD,LP-389-GT,,N/A,,EA,Serviceable,,A1-1,1,,1455/GRN/SPR/2016,AVION LOGISTICS,21-Jul-16,BOBBY,N/A,INV/143457,DHL#7440863544,,
,CYLINDER ASSY,05K21100,,N/A,,EA,Serviceable,,WISNU,1,,1455/GRN/SPR/2016,AVION LOGISTICS,21-Jul-16,BOBBY,POM659,INV/143457,DHL#7440863544,,
,MAGNETO,4371,,16050157,,EA,Serviceable,,A5-2,1,,1455/GRN/SPR/2016,AVION LOGISTICS,21-Jul-16,BOBBY,POM1021,INV/143457,DHL#7440863544,,
,DGI,RCA11A-15,,412D097G,,EA,Serviceable,,C3-2,1,,1454/GRN/SPR/2016,"NAYLOR'S INSTRUMENT SERVICE, INC.",21-Jul-16,BOBBY,N/A,INV/18688,DHL#3200778836,,
,GYRO HORIZON,RCA22-11,,212D076,,EA,Serviceable,,C3-2,1,,1454/GRN/SPR/2016,"NAYLOR'S INSTRUMENT SERVICE, INC.",21-Jul-16,BOBBY,N/A,INV/18688,DHL#3200778836,,
