GROUP,DESCRIPTION,Part Number,ALT P/N,Serial Number,MIN QTY,Unit,CONDITION,WAREHOUSE,STORES,QTY,EXPIRED DATE,GRN NO,VENDOR,RECEIVED DATE,RECEIVED BY,ORDER NUMBER,REFERENCE NUMBER,AWB NUMBER,REMARK,UNIT VALUE
CONSUMABLE PART,ROLLER ASSY,523920,,,0,EA,,WISNU,B3-14,6,,,,,,,,,,0
CONSUMABLE PART,ROLLER ASSY,523921,,,0,EA,,WISNU,B3-14,6,,,,,,,,,,0
CONSUMABLE PART,ROLLER HOUSING ASSY,1714000-33,,,0,EA,,WISNU,D3-3,8,,,,,,,,,,0
CONSUMABLE PART,ROLOC SCOTH BRITE,3M,,,0,EA,,WISNU,D1,2,,,,,,,,,,0
CONSUMABLE PART,ROLOC SCOTH BRITE,3M,,,0,EA,,WISNU,D1,32,,,,,,,,,,0
CONSUMABLE PART,SCAL FLET,154-00300,,,0,EA,,WISNU,B3-12,2,,,,,,,,,,0
CONSUMABLE PART,SCAL FLET,154-00300,,,0,EA,,WISNU,B3-12,6,,,,,,,,,,0
CONSUMABLE PART,SCEET 4,SCEET 4,,,0,EA,,WISNU,B5-3,36.1,,,,,,,,,,0
CONSUMABLE PART,SCOOP,0722202-1-791,,,0,EA,,WISNU,D3-11,4,,,,,,,,,,0
CONSUMABLE PART,SCRAP RING,S2418-1,,,0,EA,,WISNU,B3-11,23,,,,,,,,,,0
CONSUMABLE PART,SCREW,AN525-10R12,,,0,EA,,WISNU,D3-1,471,,,,,,,,,,0
CONSUMABLE PART,SCREW,AN525-10R7,,,0,EA,,WISNU,D3-1,249,,,,,,,,,,0
CONSUMABLE PART,SCREW,AN525-10R8,,,0,EA,,WISNU,D3-1,233,,,,,,,,,,0
CONSUMABLE PART,SCREW,AN525-832R7,,,0,EA,,WISNU,A3-4,105,,,,,,,,,,0
CONSUMABLE PART,SCREW,AN565B2H3,,,0,EA,,WISNU,D2-3,9,,,,,,,,,,0
CONSUMABLE PART,SCREW,MS24693528,,,0,EA,,WISNU,D3-1,483,,,,,,,,,,0
CONSUMABLE PART,SCREW,MS24693S26,,,0,EA,,WISNU,A3-4,477,,,,,,,,,,0
CONSUMABLE PART,SCREW,MS24693S30,,,0,EA,,WISNU,D2-8,500,,,,,,,,,,0
CONSUMABLE PART,SCREW,MS24693S48,,,0,EA,,WISNU,A3-4,377,,,,,,,,,,0
CONSUMABLE PART,SCREW,MS27039-08-12,,,0,EA,,WISNU,D2-8,448,,,,,,,,,,0
CONSUMABLE PART,SCREW,MS27039-0808,,,0,EA,,WISNU,D3-1,336,,,,,,,,,,0
CONSUMABLE PART,SCREW,MS27039-0812,,,0,EA,,WISNU,D3-1,300,,,,,,,,,,0
CONSUMABLE PART,SCREW,MS27039-1,,,0,EA,,WISNU,A3-4,664,,,,,,,,,,0
CONSUMABLE PART,SCREW,MS27039-1-08,,,0,EA,,WISNU,D3-1,461,,,,,,,,,,0
