No.,MS#,MS Date,Aircraft,Description,Part Number,Serial Number,Qty,Unit,Warehouse,Stores,Req. Reference,Remark
1,3942/MS/SPR/2016,29-Nov-16,PK-ROM,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
2,3942/MS/SPR/2016,28-Nov-16,PK-ROM,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
3,3942/MS/SPR/2016,26-Nov-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
4,3942/MS/SPR/2016,26-Nov-16,PK-ROQ,COTTER PIN,MS-24665-134,N/A,2,EA,SOLO,SOLO,N/A,
5,3942/MS/SPR/2016,26-Nov-16,PK-ROQ,COTTER PIN,MS-24665-360,N/A,2,EA,SOLO,SOLO,N/A,
6,3942/MS/SPR/2016,26-Nov-16,PK-ROQ,AIR FILTER,BA6108,N/A,1,EA,SOLO,SOLO,N/A,
7,3942/MS/SPR/2016,26-Nov-16,PK-ROQ,GARTER FILTER,B3-5-1,N/A,1,EA,SOLO,SOLO,N/A,
8,3942/MS/SPR/2016,26-Nov-16,PK-ROQ,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
9,3942/MS/SPR/2016,25-Nov-16,PK-ROM,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
10,3942/MS/SPR/2016,24-Nov-16,PK-ROQ,NAV/COMM KX155A,069-01032-0101,20110,1,EA,SOLO,SOLO,N/A,
11,3942/MS/SPR/2016,21-Nov-16,PK-ROM,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
12,3942/MS/SPR/2016,17-Nov-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
13,3942/MS/SPR/2016,31-Oct-16,PK-ROQ,HORN ASSY STALL WARMING,0713348-1,N/A,1,EA,SOLO,SOLO,N/A,
14,3942/MS/SPR/2016,31-Oct-16,PK-ROU,SPARK PLUG,REM40E,N/A,1,EA,SOLO,SOLO,N/A,
15,3942/MS/SPR/2016,31-Oct-16,PK-ROU,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
16,3942/MS/SPR/2016,31-Oct-16,PK-ROU,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
17,3942/MS/SPR/2016,28-Oct-16,PK-ROQ,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
18,3942/MS/SPR/2016,28-Oct-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
19,3942/MS/SPR/2016,27-Oct-16,PK-ROM,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
20,3942/MS/SPR/2016,27-Oct-16,PK-ROM,FILTER ELEMENT,BA-6108,N/A,1,EA,SOLO,SOLO,N/A,
21,3942/MS/SPR/2016,27-Oct-16,PK-ROM,SPARK PLUG,REM40E,N/A,1,EA,SOLO,SOLO,N/A,
22,3942/MS/SPR/2016,27-Oct-16,PK-ROM,GARTER FILTER,B3-5-1,N/A,1,EA,SOLO,SOLO,N/A,
23,3942/MS/SPR/2016,27-Oct-16,PK-ROM,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
24,3942/MS/SPR/2016,27-Oct-16,PK-ROM,GREASE SEAL FELT,154-01300,N/A,1,EA,SOLO,SOLO,N/A,
25,3942/MS/SPR/2016,27-Oct-16,PK-ROM,COTTER PIN,MS-24665-134,N/A,2,EA,SOLO,SOLO,N/A,
26,3942/MS/SPR/2016,27-Oct-16,PK-ROM,COTTER PIN,MS-24665-360,N/A,2,EA,SOLO,SOLO,N/A,
27,3942/MS/SPR/2016,27-Oct-16,PK-ROM,RIVET,105-00200,N/A,2,EA,SOLO,SOLO,N/A,
28,3942/MS/SPR/2016,27-Oct-16,PK-ROM,BRAKE LINNING,066-030026,N/A,1,EA,SOLO,SOLO,N/A,
29,3942/MS/SPR/2016,26-Oct-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
30,3942/MS/SPR/2016,20-Oct-16,PK-ROM,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
31,3942/MS/SPR/2016,20-Oct-16,PK-ROU,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
32,3942/MS/SPR/2016,20-Oct-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
33,3942/MS/SPR/2016,19-Oct-16,PK-ROM,RIVET,105-00200,N/A,2,EA,SOLO,SOLO,N/A,
34,3942/MS/SPR/2016,19-Oct-16,PK-ROM,BRAKE LINNING,066-030026,N/A,1,EA,SOLO,SOLO,N/A,
35,3942/MS/SPR/2016,19-Oct-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
36,3942/MS/SPR/2016,18-Oct-16,PK-ROU,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
37,3942/MS/SPR/2016,18-Oct-16,PK-ROM,OIL ENGINE,ASW100+,N/A,1,LITER,SOLO,SOLO,N/A,
38,3942/MS/SPR/2016,15-Oct-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
39,3942/MS/SPR/2016,15-Oct-16,PK-ROM,OIL ENGINE,ASW100+,N/A,0.5,LITER,SOLO,SOLO,N/A,
40,3942/MS/SPR/2016,13-Oct-16,PK-ROM,OIL ENGINE,ASW100+,N/A,8,LITER,SOLO,SOLO,N/A,
41,3942/MS/SPR/2016,13-Oct-16,PK-ROM,OIL FILTER,CH48110-1,N/A,1,EA,SOLO,SOLO,N/A,
42,3942/MS/SPR/2016,15-Sep-16,PK-ROA,GASKET INTAKE,71973,N/A,3,EA,WISNU,A4-1,N/A,
43,3942/MS/SPR/2016,15-Sep-16,PK-ROD,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
44,3942/MS/SPR/2016,15-Sep-16,PK-ROD,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
45,3942/MS/SPR/2016,15-Sep-16,PK-ROA,BOLT,AN3-4A,N/A,5,EA,WISNU,A3-5,N/A,
46,3942/MS/SPR/2016,15-Sep-16,PK-ROA,WASHER,NAS1149F0363P,N/A,3,EA,WISNU,A3-6,N/A,
47,3942/MS/SPR/2016,15-Sep-16,PK-ROA,OIL ENGINE,AS100,N/A,8,QTS,WISNU,FLAMABLE ROOM,N/A,
48,3942/MS/SPR/2016,15-Sep-16,PK-ROQ,NOSE TYRE,505C61-8,52382165,1,EA,WISNU,CONTAINER,N/A,
49,3942/MS/SPR/2016,15-Sep-16,PK-ROA,SCEET 4,SCEET 4,N/A,0.1,EA,WISNU,B5-3,N/A,
50,3942/MS/SPR/2016,15-Sep-16,PK-ROA,RIVET,S2906-5-3,N/A,5,EA,WISNU,D3-9,N/A,
51,3942/MS/SPR/2016,15-Sep-16,PK-ROA,RIVET,S2906-4-3,N/A,5,EA,WISNU,D3-9,N/A,
52,3942/MS/SPR/2016,14-Sep-16,PK-ROA,NIPPLE,MS25171-1S,N/A,2,EA,WISNU,D2-2,N/A,
53,3942/MS/SPR/2016,14-Sep-16,N/A,OIL ENGINE,ASW100+,N/A,12,LITER,WISNU,FLAMABLE ROOM,N/A,
54,3942/MS/SPR/2016,14-Sep-16,PK-ROQ,PLUG PHONE,PJO55B,N/A,1,EA,WISNU,D2-5,N/A,
55,3942/MS/SPR/2016,14-Sep-16,PK-ROQ,MICROPHON PLUG,SWC480X,N/A,1,EA,WISNU,D2-6,N/A,
56,3942/MS/SPR/2016,14-Sep-16,PK-ROA,SCREW,AN525-832R7,N/A,14,EA,WISNU,A3-4,N/A,
57,3942/MS/SPR/2016,14-Sep-16,PK-ROU,MICROPHON PLUG,SWC480X,N/A,2,EA,WISNU,D2-6,N/A,
58,3942/MS/SPR/2016,14-Sep-16,PK-ROA,PLUG PHONE,PJO55B,N/A,1,EA,WISNU,D2-5,N/A,
59,3942/MS/SPR/2016,14-Sep-16,PK-ROC,LAMP,WL-1512,N/A,1,EA,WISNU,B3-7,N/A,
60,3942/MS/SPR/2016,14-Sep-16,PK-ROA,MUFFELER,K1754001-23,N/A,1,EA,WISNU,F3,N/A,
61,3942/MS/SPR/2016,14-Sep-16,PK-ROA,CLAMP,CK100,N/A,4,EA,WISNU,A5-1,N/A,
62,3942/MS/SPR/2016,14-Sep-16,PK-ROA,ROLOC SCOTH BRITE,3M,N/A,4,EA,WISNU,D1,N/A,
63,3942/MS/SPR/2016,14-Sep-16,PK-ROA,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
64,3942/MS/SPR/2016,14-Sep-16,PK-ROA,CABLE B NUT MIX222-4,05-16245,N/A,1,EA,WISNU,A3-11,N/A,
65,3942/MS/SPR/2016,14-Sep-16,PK-ROA,GASKET CARBURETOR INLET,LW-13473,N/A,1,EA,WISNU,A4-1,N/A,
66,3942/MS/SPR/2016,14-Sep-16,PK-ROA,KIT SHOCK MOUNT,J23502-1,N/A,1,KIT,WISNU,A4-1,N/A,
67,3942/MS/SPR/2016,14-Sep-16,PK-ROA,NIPPLE,AN4022-1,N/A,2,EA,WISNU,B3-17,N/A,
68,3942/MS/SPR/2016,14-Sep-16,PK-ROA,WASHER,A-1638-11,N/A,4,EA,WISNU,A3-6,N/A,
69,3942/MS/SPR/2016,14-Sep-16,PK-ROA,NUT,MS20365-720C,N/A,4,EA,WISNU,A3-1,N/A,
70,3942/MS/SPR/2016,14-Sep-16,PK-ROA,BOLT,AN7-44A,N/A,2,EA,WISNU,A3-13,N/A,
71,3942/MS/SPR/2016,14-Sep-16,PK-ROA,BOLT,AN7-45A,N/A,2,EA,WISNU,A3-13,N/A,
72,3942/MS/SPR/2016,14-Sep-16,N/A,GPS AIRMAP2000C,2000C,100412925,1,EA,WISNU,C2-2,N/A,CAPT.KRISNA
73,3942/MS/SPR/2016,14-Sep-16,PK-ROA,SHAF TACHOMETER,S2550-10,N/A,1,EA,WISNU,B4-2,N/A,
74,3942/MS/SPR/2016,14-Sep-16,PK-ROA,BAFFLE SEAL,JM106A,N/A,1,FT,WISNU,WISNU,N/A,
75,3942/MS/SPR/2016,14-Sep-16,PK-ROA,POP RIVET,JM41006,N/A,100,EA,WISNU,G1,N/A,
76,3942/MS/SPR/2016,13-Sep-16,PK-ROV,SEALANT,PR-1422B 1/2,N/A,1,EA,WISNU,D1,N/A,
77,3942/MS/SPR/2016,13-Sep-16,PK-ROV,ROLOC SCOTH BRITE,3M,N/A,1,EA,WISNU,D1,N/A,
78,3942/MS/SPR/2016,13-Sep-16,PK-ROV,COTTER PIN,MS24665-132,N/A,4,EA,WISNU,A3-10,N/A,
79,3942/MS/SPR/2016,13-Sep-16,PK-ROC,SCREW,AN525-10R7,N/A,4,EA,WISNU,D3-1,N/A,
80,3942/MS/SPR/2016,13-Sep-16,PK-ROP,NAV/COMM KX155A,069-01032-0101,27045,1,EA,WISNU,E2,N/A,
81,3942/MS/SPR/2016,10-Sep-16,PK-ROH,GASKET INTAKE,71973,N/A,1,EA,WISNU,A4-1,N/A,
82,3942/MS/SPR/2016,10-Sep-16,PK-ROH,FUEL CAP,C156003-0101,N/A,1,EA,WISNU,A3-19,N/A,
83,3942/MS/SPR/2016,10-Sep-16,PK-ROH,RIVET,CCP-94,N/A,4,EA,WISNU,D3-9,N/A,
84,3942/MS/SPR/2016,10-Sep-16,PK-ROH,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
85,3942/MS/SPR/2016,10-Sep-16,PK-ROH,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
86,3942/MS/SPR/2016,10-Sep-16,PK-ROV,COTTER PIN,MS24665-132,N/A,2,EA,WISNU,A3-10,N/A,
87,3942/MS/SPR/2016,9-Sep-16,PK-ROQ,LIFE VEST,P0723E105P,12031720077,1,EA,WISNU,B1,N/A,
88,3942/MS/SPR/2016,9-Sep-16,PK-ROS,ADF,066-1072-14,77050,1,EA,WISNU,E3,N/A,
89,3942/MS/SPR/2016,9-Sep-16,PK-ROQ,RIVET,CCP-94,N/A,6,EA,WISNU,D3-9,N/A,
90,3942/MS/SPR/2016,9-Sep-16,PK-ROO,COTTER PIN,MS24665-134,N/A,4,EA,WISNU,A3-10,N/A,
91,3942/MS/SPR/2016,9-Sep-16,PK-ROV,ROD ASSY,62764-800,N/A,1,EA,WISNU,G1,N/A,
92,3942/MS/SPR/2016,9-Sep-16,PK-ROO,BRAKE MASTER CYLINDER,9882010-7,N/A,1,EA,WISNU,A4-1,N/A,
93,3942/MS/SPR/2016,9-Sep-16,PK-ROQ,RIVET,MS20426AD3-6,N/A,12,EA,WISNU,D3-12,N/A,
94,3942/MS/SPR/2016,9-Sep-16,PK-ROP,GASKET INTAKE,71973,N/A,1,EA,WISNU,A4-1,N/A,
95,3942/MS/SPR/2016,9-Sep-16,PK-ROQ,RIVET,MS20426AD3-6,N/A,20,EA,WISNU,D3-12,N/A,
96,3942/MS/SPR/2016,9-Sep-16,PK-ROQ,WASHER,S1450-3S10-032,N/A,2,EA,WISNU,A3-6,N/A,
97,3942/MS/SPR/2016,9-Sep-16,PK-ROQ,LINE ASSY,1700121-118,N/A,1,EA,WISNU,B4-1,N/A,
98,3942/MS/SPR/2016,9-Sep-16,PK-ROQ,O RING,MS29513-111,N/A,1,EA,WISNU,B2-1,N/A,
99,3942/MS/SPR/2016,9-Sep-16,PK-ROQ,LINE ASSY,1700121-127,N/A,1,EA,WISNU,B4-1,N/A,
100,3942/MS/SPR/2016,9-Sep-16,PK-ROV,ROLOC SCOTH BRITE,3M,N/A,1,EA,WISNU,D1,N/A,
101,3942/MS/SPR/2016,9-Sep-16,PK-ROQ,GARTER FILTER,ARB3-5-1,N/A,1,EA,WISNU,WISNU,N/A,
102,3942/MS/SPR/2016,9-Sep-16,PK-ROQ,AIR FILTER,BA6108,N/A,1,EA,WISNU,WISNU,N/A,
103,3942/MS/SPR/2016,9-Sep-16,PK-ROQ,VACUMP FILTER,AAD9-18-1,N/A,1,EA,WISNU,A1-2,N/A,
104,3942/MS/SPR/2016,9-Sep-16,PK-ROQ,COTTER PIN,MS24665-360,N/A,2,EA,WISNU,A3-10,N/A,
105,3942/MS/SPR/2016,9-Sep-16,PK-ROQ,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
106,3942/MS/SPR/2016,9-Sep-16,PK-ROQ,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
107,3942/MS/SPR/2016,9-Sep-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
108,3942/MS/SPR/2016,9-Sep-16,PK-ROV,WELD ASSY SPROCKET,62789-002,N/A,1,EA,WISNU,G3,N/A,
109,3942/MS/SPR/2016,9-Sep-16,PK-ROH,LAMP,MS25309-7512,N/A,1,EA,WISNU,B3-8,N/A,
110,3942/MS/SPR/2016,8-Sep-16,PK-ROQ,LAMP,313,N/A,2,EA,WISNU,B3-8,N/A,
111,3942/MS/SPR/2016,8-Sep-16,N/A,FITTING ALLUMUNIUM CAP,04-03481,N/A,2,EA,WISNU,D3-2,N/A,
112,3942/MS/SPR/2016,8-Sep-16,N/A,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
113,3942/MS/SPR/2016,6-Sep-16,PK-ROR,SOCKET,S1636-1,N/A,4,EA,WISNU,D3-5,N/A,
114,3942/MS/SPR/2016,6-Sep-16,PK-ROR,PIN,S1635-1,N/A,4,EA,WISNU,D2-3,N/A,
115,3942/MS/SPR/2016,6-Sep-16,PK-ROR,HOUSING,S1637-1,N/A,4,EA,WISNU,D3-5,N/A,
116,3942/MS/SPR/2016,6-Sep-16,PK-ROR,HOUSING FEMALE,S1637-2,N/A,4,EA,WISNU,D3-5,N/A,
117,3942/MS/SPR/2016,6-Sep-16,PK-ROR,LATCH ASSY,1217066-1,N/A,1,EA,WISNU,A3-19,N/A,
118,3942/MS/SPR/2016,6-Sep-16,N/A,COAXIAL CABLE,C732913,N/A,25,EA,WISNU,F5,N/A,
119,3942/MS/SPR/2016,5-Sep-16,PK-ROQ,GYRO HORIZON,RCA22-11,212D076,1,EA,WISNU,C3-2,N/A,
120,3942/MS/SPR/2016,5-Sep-16,PK-ROQ,HOSE 3/8 PER FOOT,306-6,N/A,0.1,EA,WISNU,B4-3,N/A,
121,3942/MS/SPR/2016,5-Sep-16,PK-ROQ,FITTING,AA1K10-4-6,N/A,2,EA,WISNU,A3-9,N/A,
122,3942/MS/SPR/2016,5-Sep-16,PK-ROR,HOUSING FEMALE,S1637-2,N/A,1,EA,WISNU,D3-5,N/A,
123,3942/MS/SPR/2016,5-Sep-16,PK-ROR,HOUSING,S1637-1,N/A,1,EA,WISNU,D3-5,N/A,
124,3942/MS/SPR/2016,5-Sep-16,PK-ROR,SOCKET,S1636-1,N/A,1,EA,WISNU,D3-5,N/A,
125,3942/MS/SPR/2016,5-Sep-16,PK-ROR,PIN,S1635-1,N/A,1,EA,WISNU,D2-3,N/A,
126,3942/MS/SPR/2016,5-Sep-16,PK-RON,EYE BOLT,422344,N/A,1,EA,WISNU,B3-15,N/A,
127,3942/MS/SPR/2016,5-Sep-16,PK-ROR,SPRING,0710015-13,N/A,1,EA,WISNU,B3-15,N/A,
128,3942/MS/SPR/2016,5-Sep-16,PK-ROR,KNOB,S1728-1,N/A,1,EA,WISNU,D2-8,N/A,
129,3942/MS/SPR/2016,5-Sep-16,PK-ROR,KNOB,0713250-1-532,N/A,1,EA,WISNU,D2-8,N/A,
130,3942/MS/SPR/2016,5-Sep-16,PK-ROR,LAMP,MS25231-313,N/A,2,EA,WISNU,B3-10,N/A,
131,3942/MS/SPR/2016,5-Sep-16,PK-ROR,POST INSTRUMENT LIGHT HD ASSY,A354-CL-BK,N/A,5,EA,WISNU,B3-9,N/A,
132,3942/MS/SPR/2016,5-Sep-16,PK-ROR,LAMP/BULB,387,N/A,7,EA,WISNU,B3-9,N/A,
133,3942/MS/SPR/2016,5-Sep-16,PK-ROR,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
134,3942/MS/SPR/2016,5-Sep-16,PK-ROR,WASHER,S1450-5-12-035,N/A,2,EA,WISNU,A3-6,N/A,
135,3942/MS/SPR/2016,5-Sep-16,PK-ROR,FERRULE,0742410-8,N/A,2,EA,WISNU,D3-3,N/A,
136,3942/MS/SPR/2016,5-Sep-16,PK-ROR,CUSTTLE NUT,AN310-5,N/A,2,EA,WISNU,A3-3,N/A,
137,3942/MS/SPR/2016,5-Sep-16,PK-ROR,STUD,0742410-27,N/A,1,EA,WISNU,D3-10,N/A,
138,3942/MS/SPR/2016,5-Sep-16,N/A,COLOR KUT FUEL,KOLOR KUT,N/A,1,EA,WISNU,E4,N/A,
139,3942/MS/SPR/2016,1-Sep-16,PK-ROR,AIRCRAFT ENGINE,O-320-D2J,L-17624-39E,1,EA,WISNU,WISNU,N/A,
140,3942/MS/SPR/2016,2-Sep-16,PK-ROR,OIL ENGINE,AS100,N/A,8,QTS,WISNU,FLAMABLE ROOM,N/A,
141,3942/MS/SPR/2016,3-Sep-16,N/A,FILTER ELEMENT (FUEL),OS-51288,N/A,2,EA,WISNU,B5-1,N/A,
142,3942/MS/SPR/2016,3-Sep-16,PK-ROL,COTTER PIN,MS24665-134,N/A,3,EA,WISNU,A3-10,N/A,
143,3942/MS/SPR/2016,3-Sep-16,PK-ROL,BEARING,214-03300,N/A,2,EA,WISNU,A3-21,N/A,
144,3942/MS/SPR/2016,3-Sep-16,PK-ROL,GREASE SEAL FELT,154-00600,N/A,1,EA,WISNU,B3-12,N/A,
145,3942/MS/SPR/2016,3-Sep-16,PK-ROR,O RING,MS28775-228,N/A,1,EA,WISNU,B3-19,N/A,
146,3942/MS/SPR/2016,3-Sep-16,PK-ROL,O RING,MS28775-228,N/A,1,EA,WISNU,B3-19,N/A,
147,3942/MS/SPR/2016,3-Sep-16,PK-ROL,PACKING,MS28775-329,N/A,1,EA,WISNU,B3-18,N/A,
148,3942/MS/SPR/2016,3-Sep-16,PK-ROR,COTTER PIN,MS24665-134,N/A,3,EA,WISNU,A3-10,N/A,
149,3942/MS/SPR/2016,3-Sep-16,PK-ROR,PACKING,MS28775-329,N/A,1,EA,WISNU,B3-18,N/A,
150,3942/MS/SPR/2016,2-Sep-16,PK-ROR,NUT,MS1045-3,N/A,2,EA,WISNU,A3-3,N/A,
151,3942/MS/SPR/2016,2-Sep-16,PK-ROR,SCREW,MS27039-0808,N/A,2,EA,WISNU,D3-1,N/A,
152,3942/MS/SPR/2016,2-Sep-16,PK-ROT,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
153,3942/MS/SPR/2016,2-Sep-16,PK-ROT,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
154,3942/MS/SPR/2016,2-Sep-16,PK-ROR,BAFFLE SEAL,VISR3640,N/A,0.5,FT,WISNU,WISNU,N/A,
155,3942/MS/SPR/2016,2-Sep-16,PK-ROR,COTTER PIN,MS24665-134,N/A,5,EA,WISNU,A3-10,N/A,
156,3942/MS/SPR/2016,2-Sep-16,PK-ROR,HOSE PER FOOT,306-10,N/A,0.5,EA,WISNU,B4-3,N/A,
157,3942/MS/SPR/2016,2-Sep-16,PK-ROR,STUD,0550198-1,N/A,2,EA,WISNU,A3-8,N/A,
158,3942/MS/SPR/2016,2-Sep-16,PK-ROR,CLAMP,S18991-65,N/A,1,EA,WISNU,B3-15,N/A,
159,3942/MS/SPR/2016,2-Sep-16,PK-ROR,SCREW,MS35206-245,N/A,20,EA,WISNU,D3-1,N/A,
160,3942/MS/SPR/2016,2-Sep-16,PK-ROR,SCREW,AN525-10R8,N/A,3,EA,WISNU,D3-1,N/A,
161,3942/MS/SPR/2016,2-Sep-16,PK-ROR,BELT ALTERNATOR,37A19773-376,N/A,1,EA,WISNU,B4-2,N/A,
162,3942/MS/SPR/2016,1-Sep-16,PK-ROP,RIVET,CCP-94,N/A,6,EA,WISNU,D3-9,N/A,
163,3942/MS/SPR/2016,1-Sep-16,PK-ROP,RIVET,CCP-54,N/A,6,EA,WISNU,D3-9,N/A,
164,3942/MS/SPR/2016,1-Sep-16,PK-ROR,LINE AY,0500118-164,N/A,1,EA,WISNU,B4-2,N/A,
165,3942/MS/SPR/2016,1-Sep-16,PK-ROR,OIL COOLER,8406R/20002A,G94-2051-1,1,EA,WISNU,A5-2,N/A,
166,3942/MS/SPR/2016,1-Sep-16,PK-ROR,TERMINAL,S1493-1,N/A,1,EA,WISNU,D3-5,N/A,
167,3942/MS/SPR/2016,1-Sep-16,PK-ROR,U-JOINT,411257,N/A,1,EA,WISNU,D2-10,N/A,
168,3942/MS/SPR/2016,1-Sep-16,PK-ROR,WIRE,C486554,N/A,3.2,EA,WISNU,F4,N/A,
169,3942/MS/SPR/2016,1-Sep-16,PK-ROR,TERMINAL,S1367-6-13,N/A,2,EA,WISNU,D3-5,N/A,
170,3942/MS/SPR/2016,1-Sep-16,PK-ROR,WASHER,A-1638-11,N/A,4,EA,WISNU,A3-6,N/A,
171,3942/MS/SPR/2016,1-Sep-16,PK-ROR,NUT,MS20365-720C,N/A,4,EA,WISNU,A3-1,N/A,
172,3942/MS/SPR/2016,1-Sep-16,PK-ROR,BOLT,AN7-44A,N/A,2,EA,WISNU,A3-12,N/A,
173,3942/MS/SPR/2016,1-Sep-16,PK-ROR,BOLT,AN7-45A,N/A,2,EA,WISNU,A3-13,N/A,
174,3942/MS/SPR/2016,1-Sep-16,PK-ROR,KIT MOUNT,J-23502-1,N/A,1,EA,WISNU,A4-1,N/A,
175,3942/MS/SPR/2016,1-Sep-16,PK-ROR,HOSE ASSEMBLY,AE7013106B0170,N/A,1,EA,WISNU,B4-2,N/A,
176,3942/MS/SPR/2016,1-Sep-16,PK-ROR,HOSE AY,AE70130640272,N/A,2,EA,WISNU,B4-2,N/A,
177,3942/MS/SPR/2016,1-Sep-16,PK-ROR,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
178,3942/MS/SPR/2016,1-Sep-16,PK-ROP,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
179,3942/MS/SPR/2016,1-Sep-16,PK-ROP,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
180,3942/MS/SPR/2016,1-Sep-16,N/A,EARPHONE,10376G-20,N/A,1,EA,WISNU,C2-1,N/A,
181,3942/MS/SPR/2016,1-Sep-16,PK-ROR,BOLT,AN3-10A,N/A,1,EA,WISNU,D3-1,N/A,
182,3942/MS/SPR/2016,1-Sep-16,PK-ROR,ENGINE BAFFLE,34479,N/A,1,EA,WISNU,F1,N/A,
183,3942/MS/SPR/2016,1-Sep-16,PK-ROR,ENGINE BAFFLE,34478,N/A,1,EA,WISNU,F1,N/A,
184,3942/MS/SPR/2016,1-Sep-16,PK-ROR,ENGINE BAFFLE,34477,N/A,1,EA,WISNU,F1,N/A,
185,3942/MS/SPR/2016,1-Sep-16,PK-ROR,ENGINE BAFFLE,34481,N/A,1,EA,WISNU,F1,N/A,
186,3942/MS/SPR/2016,1-Sep-16,PK-ROR,ENGINE BAFFLE,34485,N/A,1,EA,WISNU,F1,N/A,
187,3942/MS/SPR/2016,1-Sep-16,PK-ROR,ENGINE BAFFLE,34480,N/A,1,EA,WISNU,F1,N/A,
188,3942/MS/SPR/2016,1-Sep-16,PK-ROR,ENGINE BAFFLE,34484,N/A,1,EA,WISNU,F1,N/A,
189,3942/MS/SPR/2016,1-Sep-16,PK-ROR,ENGINE BAFFLE,27875,N/A,1,EA,WISNU,F1,N/A,
190,3942/MS/SPR/2016,1-Sep-16,PK-ROR,RIVET,MS20470AD5-10,N/A,6,EA,WISNU,D3-13,N/A,
191,3942/MS/SPR/2016,1-Sep-16,PK-ROR,ENGINE BAFFLE,34482,N/A,1,EA,WISNU,F1,N/A,
192,3942/MS/SPR/2016,1-Sep-16,PK-ROR,NUT,MS 21045-3,N/A,2,EA,WISNU,A3-3,N/A,
193,3942/MS/SPR/2016,1-Sep-16,PK-ROR,BOLT,AN3-5A,N/A,1,EA,WISNU,D3-2,N/A,
194,3942/MS/SPR/2016,1-Sep-16,PK-ROR,CLAMP,CK100,N/A,1,EA,WISNU,A5-1,N/A,
195,3942/MS/SPR/2016,28-Sep-16,PK-ROF,U-JOINT,411257,N/A,1,EA,WISNU,D2-10,N/A,
196,3942/MS/SPR/2016,27-Sep-16,PK-ROC,BATTERY,G243D,G02909251,1,EA,WISNU,WISNU,N/A,
197,3942/MS/SPR/2016,27-Sep-16,PK-ROX,SUPER HOOD,13-30200,N/A,1,EA,WISNU,B1-3,N/A,
198,3942/MS/SPR/2016,27-Sep-16,PK-ROF,WASHER,NAS1149F0332P,N/A,1,EA,WISNU,A3-6,N/A,
199,3942/MS/SPR/2016,27-Sep-16,PK-ROF,BOLT,AN3-4A,N/A,8,EA,WISNU,A3-5,N/A,
200,3942/MS/SPR/2016,27-Sep-16,PK-ROF,NUT,MS1045-3,N/A,2,EA,WISNU,A3-3,N/A,
201,3942/MS/SPR/2016,26-Sep-16,PK-ROX,GNS430,011-00280-10,97127985,1,EA,WISNU,G2,N/A,
202,3942/MS/SPR/2016,26-Sep-16,PK-ROV,NUT,MS1045-3,N/A,1,EA,WISNU,A3-3,N/A,
